Date,Product_ID,Category,Region,Units_Sold,Sales
2024-03-11,1088,Clothing,East,5,1368.6117731005415
2024-03-12,1086,Groceries,South,61,28493.636133432326
2024-03-13,1097,Clothing,West,72,9138.723470580717
2024-03-14,1031,Clothing,North,60,9721.428975764427
2024-03-15,1050,Books,South,85,14015.167135041698
2024-03-16,1087,Books,South,24,9718.541825586875
2024-03-17,1041,Groceries,South,7,409.7083382185825
2024-03-18,1062,Books,East,61,14229.352226360603
2024-03-19,1088,Books,West,83,18219.708572693835
2024-03-20,1060,Books,East,95,4354.649358190462
2024-03-21,1061,Clothing,North,36,7606.459054322284
2024-03-22,1002,Electronics,North,27,7061.9907188470725
2024-03-23,1088,Groceries,South,29,1215.137680494817
2024-03-24,1091,Clothing,South,87,22605.422535596168
2024-03-25,1075,Groceries,South,20,9600.531465897331
2024-03-26,1025,Clothing,East,70,34276.76128444056
2024-03-27,1047,Groceries,West,76,20559.75495468457
2024-03-28,1007,Books,East,76,19942.20977013419
2024-03-29,1004,Groceries,North,3,449.6970046320954
2024-03-30,1010,Electronics,South,39,19444.87666441826
2024-03-31,1041,Groceries,South,99,14292.857086433714
2024-04-01,1098,Electronics,East,83,19249.495888893023
2024-04-02,1090,Groceries,North,45,514.6959745490174
2024-04-03,1040,Books,West,68,12316.419933092442
2024-04-04,1018,Groceries,South,31,1395.1781662480348
2024-04-05,1047,Clothing,South,38,14230.017224571162
2024-04-06,1052,Books,North,97,27635.016952512677
2024-04-07,1054,Books,South,6,1742.18531922571
2024-04-08,1060,Clothing,West,8,1203.1242407268358
2024-04-09,1031,Books,East,28,11460.377102270799
2024-04-10,1045,Books,North,15,174.0413011846888
2024-04-11,1091,Clothing,South,95,16479.13489009314
2024-04-12,1035,Books,South,8,2665.2301625987616
2024-04-13,1017,Books,West,54,24563.630340051728
2024-04-14,1073,Books,East,6,749.7709133601852
2024-04-15,1095,Books,West,29,7979.03173504661
2024-04-16,1017,Groceries,East,34,9302.93706608513
2024-04-17,1011,Books,West,7,3068.4180858198906
2024-04-18,1071,Books,East,40,1390.13103537291
2024-04-19,1096,Books,South,74,16131.483844423845
2024-04-20,1045,Groceries,South,13,1292.3063484246038
2024-04-21,1054,Electronics,South,62,1274.1603970714089
2024-04-22,1037,Books,North,86,7055.883833533147
2024-04-23,1077,Electronics,East,85,41520.00352412749
2024-04-24,1001,Electronics,North,65,7492.925028220533
2024-04-25,1008,Clothing,East,41,19194.768236316224
2024-04-26,1004,Clothing,South,42,4644.1343713447795
2024-04-27,1097,Electronics,North,66,30778.087653614228
2024-04-28,1018,Groceries,North,93,30761.07601707833
2024-04-29,1070,Books,West,11,720.2481327353853
2024-04-30,1038,Books,East,50,14756.921300601156
2024-05-01,1041,Books,West,71,11791.103366026293
2024-05-02,1016,Clothing,North,35,6921.076625023904
2024-05-03,1062,Clothing,North,94,21214.27431787886
2024-05-04,1089,Books,South,80,17370.115283189112
2024-05-05,1045,Electronics,West,79,26497.65515059805
2024-05-06,1090,Clothing,West,20,7730.007072189478
2024-05-07,1091,Books,West,28,4796.317895839385
2024-05-08,1019,Electronics,East,37,17128.718625361555
2024-05-09,1069,Books,North,3,1409.5454816077483
2024-05-10,1007,Clothing,West,93,2784.2632209776048
2024-05-11,1095,Groceries,South,59,1021.0130866080648
2024-05-12,1018,Groceries,North,73,15934.622629503452
2024-05-13,1031,Clothing,South,27,8084.236670566722
2024-05-14,1018,Electronics,North,32,4677.546440048326
2024-05-15,1023,Books,South,48,6581.4114255374125
2024-05-16,1023,Clothing,West,46,15749.644521645158
2024-05-17,1055,Electronics,West,95,28959.33445071677
2024-05-18,1080,Books,South,47,4319.392531091315
2024-05-19,1017,Books,East,90,39906.4924799935
2024-05-20,1011,Clothing,South,40,13727.53097515697
2024-05-21,1040,Books,North,3,562.9870862784422
2024-05-22,1086,Groceries,South,75,25873.20735717476
2024-05-23,1047,Groceries,South,29,1890.8003629706643
2024-05-24,1081,Books,North,91,21789.54059475716
2024-05-25,1063,Clothing,West,58,5382.536919682675
2024-05-26,1015,Books,North,50,1515.0655301466975
2024-05-27,1079,Clothing,South,10,1757.798724412669
2024-05-28,1099,Clothing,North,61,5115.483601240611
2024-05-29,1022,Groceries,South,99,31721.956091830038
2024-05-30,1085,Groceries,West,61,20757.889352189362
2024-05-31,1038,Electronics,South,23,1905.7622911738197
2024-06-01,1032,Clothing,South,6,132.36223647407326
2024-06-02,1023,Books,West,75,29885.788140092143
2024-06-03,1060,Clothing,North,60,660.4764094197312
2024-06-04,1054,Groceries,East,27,4819.970169901525
2024-06-05,1060,Clothing,East,55,13879.019882330802
2024-06-06,1083,Electronics,South,31,12745.174843898794
2024-06-07,1096,Books,South,30,12626.812048368267
2024-06-08,1094,Clothing,West,67,24469.761835241254
2024-06-09,1039,Books,North,13,1704.6488555791493
2024-06-10,1057,Books,East,59,21410.604271167227
2024-06-11,1071,Groceries,East,54,7063.4271758238765
2024-06-12,1073,Clothing,West,21,2418.31829291921
2024-06-13,1000,Books,West,43,11957.985995637318
2024-06-14,1084,Groceries,East,11,3769.0254522655973
2024-06-15,1024,Electronics,North,67,2411.689474880474
2024-06-16,1095,Electronics,North,38,1497.620832940209
2024-06-17,1052,Clothing,North,95,37453.145471321564
2024-06-18,1060,Books,South,24,10347.687671354042
2024-06-19,1045,Clothing,North,51,15614.97849938393
2024-06-20,1073,Books,South,76,16729.555081484432
2024-06-21,1059,Groceries,South,61,25876.509575219665
2024-06-22,1050,Electronics,West,46,16887.53591875594
2024-06-23,1072,Electronics,South,43,12642.04976094683
2024-06-24,1083,Electronics,South,27,4500.386723382139
2024-06-25,1047,Electronics,West,85,9096.494318006396
2024-06-26,1083,Clothing,North,89,19148.331242630797
2024-06-27,1039,Books,North,30,4516.29186661511
2024-06-28,1006,Clothing,East,94,16566.25055104927
2024-06-29,1074,Groceries,East,63,16547.530677482442
2024-06-30,1084,Electronics,South,10,928.5603890628879
2024-07-01,1018,Books,East,3,1215.0797197085235
2024-07-02,1014,Clothing,West,77,6260.826590498175
2024-07-03,1069,Books,East,60,14741.212998976001
2024-07-04,1060,Clothing,East,27,10139.200802804176
2024-07-05,1055,Books,South,82,20308.132034967977
2024-07-06,1009,Books,West,45,8410.536502129484
2024-07-07,1045,Electronics,East,62,15047.197870895174
2024-07-08,1079,Clothing,North,24,10220.367418759892
2024-07-09,1074,Groceries,West,46,22784.330479320404
2024-07-10,1056,Books,West,78,24902.296516642225
2024-07-11,1034,Groceries,South,44,17546.653559505987
2024-07-12,1071,Electronics,West,63,1077.2657417372411
2024-07-13,1091,Groceries,West,4,1765.5142426681623
2024-07-14,1002,Books,West,16,7639.750117834878
2024-07-15,1065,Books,West,51,14883.481850521688
2024-07-16,1052,Books,West,74,28072.96429830357
2024-07-17,1077,Clothing,West,91,23773.28808858974
2024-07-18,1051,Groceries,West,48,7211.51197551547
2024-07-19,1092,Clothing,North,65,27794.097907658957
2024-07-20,1052,Books,West,69,20869.04923258279
2024-07-21,1053,Books,South,77,22630.123751449784
2024-07-22,1046,Electronics,North,45,14983.8650946986
2024-07-23,1002,Electronics,West,3,1288.3246537684072
2024-07-24,1064,Books,East,17,6266.778027672133
2024-07-25,1014,Clothing,South,83,9416.420978754359
2024-07-26,1083,Clothing,North,37,8833.510860104703
2024-07-27,1085,Books,South,5,2451.730913366205
2024-07-28,1033,Groceries,North,47,13241.533237956699
2024-07-29,1049,Clothing,East,44,20668.56982083042
2024-07-30,1032,Books,South,88,35952.49224981897
2024-07-31,1072,Electronics,South,33,11099.59905404763
2024-08-01,1002,Books,North,21,3804.967935368881
2024-08-02,1001,Clothing,North,67,10660.804179260162
2024-08-03,1003,Books,East,68,22118.78989571563
2024-08-04,1015,Groceries,West,32,7102.560256471721
2024-08-05,1053,Groceries,North,24,9633.342604324711
2024-08-06,1032,Clothing,North,35,13391.83308311436
2024-08-07,1008,Books,North,18,2932.990893033696
2024-08-08,1056,Groceries,East,67,23740.585947917643
2024-08-09,1039,Groceries,West,54,13625.79802997149
2024-08-10,1051,Electronics,West,26,4378.741364370322
2024-08-11,1081,Clothing,East,60,12741.217827280414
2024-08-12,1015,Electronics,West,88,39487.57251419273
2024-08-13,1007,Electronics,South,65,12100.638494102916
2024-08-14,1086,Groceries,East,51,7692.107840253257
2024-08-15,1059,Books,North,98,17873.78273850082
2024-08-16,1035,Electronics,West,60,6909.782024535536
2024-08-17,1002,Clothing,South,59,16335.397485627862
2024-08-18,1014,Clothing,East,76,6250.5328886511
2024-08-19,1096,Books,East,17,6979.3067410195135
2024-08-20,1081,Clothing,North,85,10245.417297780326
2024-08-21,1022,Electronics,North,21,6363.986233382954
2024-08-22,1002,Books,East,67,4774.587129540105
2024-08-23,1029,Clothing,South,28,13704.377193500557
2024-08-24,1044,Clothing,North,89,20714.035762351952
2024-08-25,1016,Electronics,East,44,18166.01410676004
2024-08-26,1057,Electronics,East,70,27064.62076279444
2024-08-27,1057,Electronics,North,62,22301.99477228572
2024-08-28,1095,Electronics,West,42,17447.169049390868
2024-08-29,1056,Books,South,94,5567.35381486605
2024-08-30,1006,Books,West,96,32876.5081690811
2024-08-31,1038,Books,West,22,3085.617596251361
2024-09-01,1077,Groceries,South,38,15012.930384919902
2024-09-02,1057,Electronics,South,14,6704.119692556516
2024-09-03,1055,Electronics,North,98,44269.52722304625
2024-09-04,1014,Books,North,26,1724.491314314506
2024-09-05,1043,Clothing,North,40,7643.227445187293
2024-09-06,1011,Clothing,South,54,10179.98015544849
2024-09-07,1007,Electronics,West,13,909.02721671021
2024-09-08,1079,Electronics,South,94,5459.686017154872
2024-09-09,1040,Books,North,19,3773.327156563081
2024-09-10,1033,Electronics,West,42,20836.832509218202
2024-09-11,1045,Clothing,North,41,11840.057859921468
2024-09-12,1087,Clothing,West,50,15733.649900804277
2024-09-13,1028,Electronics,North,3,722.3977977274631
2024-09-14,1015,Books,South,31,10370.801089498107
2024-09-15,1004,Books,East,76,36386.09588693522
2024-09-16,1004,Clothing,East,15,4476.92995906578
2024-09-17,1029,Books,West,54,2260.9176442227736
2024-09-18,1049,Clothing,South,53,13330.368081298118
2024-09-19,1004,Electronics,North,45,22340.165575205527
2024-09-20,1012,Clothing,West,38,7593.438657465183
2024-09-21,1098,Electronics,West,78,23478.140886337125
2024-09-22,1048,Books,North,99,6162.949393931913
2024-09-23,1088,Groceries,North,80,6334.275550473422
2024-09-24,1049,Groceries,North,50,21929.69560227208
2024-09-25,1013,Groceries,South,24,3772.0528282389505
2024-09-26,1045,Clothing,East,17,2714.4091070437594
2024-09-27,1089,Groceries,West,18,3595.218624740535
2024-09-28,1081,Clothing,West,42,20310.131088375074
2024-09-29,1083,Books,East,17,872.9728319871806
2024-09-30,1033,Electronics,West,16,6579.110564002466
2024-10-01,1070,Groceries,South,85,15075.885554808336
2024-10-02,1046,Clothing,North,88,37509.061280493675
2024-10-03,1059,Books,East,98,48604.106289208125
2024-10-04,1073,Books,South,52,9404.045612195336
2024-10-05,1078,Groceries,North,36,2641.8462999859466
2024-10-06,1080,Books,East,91,7347.7034550587705
2024-10-07,1010,Books,South,39,14889.538426038944
2024-10-08,1097,Books,East,81,6561.936412300639
2024-10-09,1090,Clothing,East,25,3440.164214549299
2024-10-10,1084,Books,South,42,4626.517912565601
2024-10-11,1094,Books,West,21,3869.9324238788104
2024-10-12,1049,Books,South,68,3157.8942839875867
2024-10-13,1003,Books,East,89,38252.53965778052
2024-10-14,1040,Books,East,59,25456.829874166724
2024-10-15,1058,Clothing,South,30,6370.113607695539
2024-10-16,1059,Books,North,57,17665.605802825663
2024-10-17,1080,Books,North,33,10710.356901522606
2024-10-18,1061,Electronics,North,90,33942.282886755456
2024-10-19,1083,Books,North,89,23597.294717796067
2024-10-20,1024,Books,South,53,13783.427100120585
2024-10-21,1086,Clothing,West,16,5109.421614253173
2024-10-22,1078,Books,North,49,17370.19198003376
2024-10-23,1032,Clothing,East,88,15829.289057501337
2024-10-24,1018,Groceries,North,5,859.407659508597
2024-10-25,1056,Books,West,77,10946.475386538654
2024-10-26,1014,Electronics,South,94,26219.872337705197
2024-10-27,1040,Clothing,West,60,11188.577272939707
2024-10-28,1068,Groceries,West,71,19507.498583548513
2024-10-29,1079,Electronics,West,81,16923.535355670516
2024-10-30,1059,Clothing,North,55,23099.986219794213
2024-10-31,1095,Groceries,North,91,4170.877390250094
2024-11-01,1021,Electronics,West,35,10163.41168032017
2024-11-02,1042,Books,South,69,20151.839007353155
2024-11-03,1031,Electronics,North,42,8316.902250886444
2024-11-04,1012,Electronics,South,69,14924.71644517987
2024-11-05,1037,Electronics,North,24,9649.54480398324
2024-11-06,1025,Clothing,South,71,10474.638379957049
2024-11-07,1080,Books,North,71,31026.137903716204
2024-11-08,1004,Books,West,55,24706.452046429986
2024-11-09,1048,Clothing,East,14,4603.248428199065
2024-11-10,1096,Electronics,East,55,21378.515384433253
2024-11-11,1090,Books,South,15,4655.16433340549
2024-11-12,1004,Electronics,South,5,1336.8848286791495
2024-11-13,1070,Books,West,4,1934.6883983304501
2024-11-14,1047,Clothing,West,30,4455.027974143723
2024-11-15,1017,Groceries,South,84,7184.852963830494
2024-11-16,1094,Electronics,East,53,7995.994880811122
2024-11-17,1005,Books,West,90,28004.989329533528
2024-11-18,1065,Books,South,73,7354.01158087791
2024-11-19,1076,Books,West,30,13659.566435426817
2024-11-20,1041,Clothing,West,86,18180.56824403965
2024-11-21,1051,Clothing,North,94,40089.29017412232
2024-11-22,1010,Groceries,West,84,11098.576172806095
2024-11-23,1025,Clothing,South,92,15037.629447130259
2024-11-24,1020,Electronics,West,61,2380.1873414859233
2024-11-25,1065,Clothing,South,71,9677.738011136118
2024-11-26,1039,Books,North,68,17017.256447857202
2024-11-27,1055,Electronics,North,92,43571.85225096376
2024-11-28,1050,Clothing,East,55,11030.935146375878
2024-11-29,1019,Electronics,North,99,32023.975593737112
2024-11-30,1080,Electronics,North,97,21299.06188329149
2024-12-01,1079,Clothing,South,71,2337.888488216676
2024-12-02,1056,Electronics,East,73,18741.362028325053
2024-12-03,1004,Books,North,98,4145.173314722279
2024-12-04,1013,Books,West,42,18606.54444821729
2024-12-05,1023,Clothing,East,98,37140.83491288289
2024-12-06,1067,Clothing,North,77,15056.520010351778
2024-12-07,1051,Books,East,29,9387.507246578227
2024-12-08,1047,Clothing,North,35,2271.282863623646
2024-12-09,1087,Books,South,45,15941.33746252645
2024-12-10,1046,Electronics,East,74,30572.27715003068
2024-12-11,1059,Clothing,East,94,38789.60457167108
2024-12-12,1072,Groceries,North,90,13436.639853157922
2024-12-13,1002,Books,East,99,13784.327932878861
2024-12-14,1008,Books,North,92,24424.607770652747
2024-12-15,1081,Electronics,West,29,14042.042421023145
2024-12-16,1099,Groceries,East,70,32273.938131888724
2024-12-17,1082,Groceries,East,3,558.6685681812933
2024-12-18,1023,Groceries,South,93,36466.83059676132
2024-12-19,1003,Books,South,57,26302.405151074407
2024-12-20,1008,Books,East,66,9098.361901307346
2024-12-21,1096,Groceries,South,22,9170.587102719692
2024-12-22,1000,Clothing,East,27,3814.259144008406
2024-12-23,1034,Groceries,North,22,3920.5813170641304
2024-12-24,1073,Electronics,East,74,7949.238250248346
2024-12-25,1011,Groceries,East,49,12664.985975735854
2024-12-26,1017,Groceries,West,83,35127.454069604675
2024-12-27,1077,Groceries,South,24,6449.893136241624
2024-12-28,1009,Clothing,South,27,1903.1113282396805
2024-12-29,1073,Groceries,West,36,4801.327444487279
2024-12-30,1017,Groceries,North,17,4858.639354453553
2024-12-31,1023,Books,North,56,16562.66378085617
2025-01-01,1000,Groceries,North,10,2926.838927369862
2025-01-02,1093,Electronics,West,54,2577.5124117144746
2025-01-03,1078,Books,East,81,30724.189978673396
2025-01-04,1071,Clothing,North,74,33715.86649534138
2025-01-05,1098,Books,North,74,19251.417044686168
2025-01-06,1081,Clothing,West,38,13764.601319692087
2025-01-07,1015,Clothing,South,81,37087.274878930715
2025-01-08,1084,Electronics,West,90,29239.663493207503
2025-01-09,1014,Groceries,South,90,30637.764447409354
2025-01-10,1061,Electronics,North,98,35621.8399306975
2025-01-11,1004,Books,North,4,550.5848048499677
2025-01-12,1044,Clothing,East,50,14775.60793056227
2025-01-13,1051,Books,East,91,38462.58835753731
2025-01-14,1070,Clothing,South,61,9462.304007493838
2025-01-15,1006,Books,North,21,9441.88444085169
2025-01-16,1026,Clothing,North,36,11303.537593865749
2025-01-17,1088,Electronics,West,46,9998.361151301087
2025-01-18,1085,Clothing,North,95,29959.166853183633
2025-01-19,1012,Groceries,North,71,14690.706118922966
2025-01-20,1016,Electronics,West,44,18508.047575846645
2025-01-21,1043,Groceries,West,64,15765.510670919844
2025-01-22,1012,Books,North,98,44256.26553540325
2025-01-23,1089,Books,East,18,4676.507273077829
2025-01-24,1072,Clothing,East,88,29355.084961164135
2025-01-25,1004,Clothing,North,13,6485.631961813639
2025-01-26,1032,Books,East,13,1066.1724072244072
2025-01-27,1003,Electronics,West,25,9274.932071984218
2025-01-28,1091,Groceries,East,5,390.23695839403723
2025-01-29,1025,Books,North,39,16420.736249757614
2025-01-30,1067,Electronics,East,29,8765.602546312184
2025-01-31,1015,Groceries,North,57,26772.796527738406
2025-02-01,1021,Clothing,East,46,19978.661807837332
2025-02-02,1035,Electronics,North,33,1540.6808458708747
2025-02-03,1057,Electronics,North,88,6800.485597192483
2025-02-04,1054,Books,East,10,3045.7375501734437
2025-02-05,1034,Groceries,East,58,15310.502067153768
2025-02-06,1024,Books,West,25,2314.922850014696
2025-02-07,1071,Clothing,South,74,5430.565617130022
2025-02-08,1080,Clothing,North,39,11167.863871569229
2025-02-09,1060,Groceries,North,16,543.544936123996
2025-02-10,1017,Groceries,North,60,26287.817906831107
2025-02-11,1057,Groceries,North,28,11353.177659691954
2025-02-12,1075,Books,East,76,30007.177746520967
2025-02-13,1056,Groceries,East,44,784.8984901983773
2025-02-14,1096,Groceries,South,58,1933.9556117900124
2025-02-15,1086,Books,North,32,8941.477419643425
2025-02-16,1062,Clothing,South,63,31327.921016163265
